1.82000000	-68.18971673
1.84000000	-68.22836050
1.86000000	-68.26628186
1.88000000	-68.30349295
1.90000000	-68.34000576
1.92000000	-68.37583222
1.94000000	-68.41098408
1.96000000	-68.44547301
1.98000000	-68.47931052
2.00000000	-68.51250797
2.02000000	-68.54507661
2.04000000	-68.57702751
2.06000000	-68.60837162
2.08000000	-68.63911972
2.10000000	-68.66928244
2.12000000	-68.69887026
2.14000000	-68.72789352
2.16000000	-68.75636238
2.18000000	-68.78428686
2.20000000	-68.81167683
2.22000000	-68.83854199
2.24000000	-68.86489190
2.26000000	-68.89073596
2.28000000	-68.91608343
2.30000000	-68.94094341
2.32000000	-68.96532486
2.34000000	-68.98923656
2.36000000	-69.01268719
2.38000000	-69.03568510
2.40000000	-69.05823837
2.42000000	-69.08035503
2.44000000	-69.10204297
2.46000000	-69.12330997
2.48000000	-69.14416374
2.50000000	-69.16461184
2.52000000	-69.18466175
2.54000000	-69.20432081
2.56000000	-69.22359627
2.58000000	-69.24249525
2.60000000	-69.26102477
2.62000000	-69.27919172
2.64000000	-69.29700289
2.66000000	-69.31446495
2.68000000	-69.33158447
2.70000000	-69.34836788
2.72000000	-69.36482153
2.74000000	-69.38095165
2.76000000	-69.39676435
2.78000000	-69.41226565
2.80000000	-69.42746145
2.82000000	-69.44235756
2.84000000	-69.45695966
2.86000000	-69.47127335
2.88000000	-69.48530414
2.90000000	-69.49905740
2.92000000	-69.51253843
2.94000000	-69.52575245
2.96000000	-69.53870453
2.98000000	-69.55139971
3.00000000	-69.56384290
3.02000000	-69.57603891
3.04000000	-69.58799250
3.06000000	-69.59970830
3.08000000	-69.61119089
3.10000000	-69.62244474
3.12000000	-69.63347424
3.14000000	-69.64428372
3.16000000	-69.65487739
3.18000000	-69.66525941
3.20000000	-69.67543386
3.22000000	-69.68540473
3.24000000	-69.69517595
3.26000000	-69.70475136
3.28000000	-69.71413474
3.30000000	-69.72332979
3.32000000	-69.73234016
3.34000000	-69.74116940
3.36000000	-69.74982101
3.38000000	-69.75829842
3.40000000	-69.76660500
3.42000000	-69.77474406
3.44000000	-69.78271883
3.46000000	-69.79053248
3.48000000	-69.79818815
3.50000000	-69.80568888
3.52000000	-69.81303767
3.54000000	-69.82023748
3.56000000	-69.82729117
3.58000000	-69.83420160
3.60000000	-69.84097152
3.62000000	-69.84760367
3.64000000	-69.85410072
3.66000000	-69.86046529
3.68000000	-69.86669994
3.70000000	-69.87280721
3.72000000	-69.87878956
3.74000000	-69.88464942
3.76000000	-69.89038916
3.78000000	-69.89601113
3.80000000	-69.90151761
3.82000000	-69.90691084
3.84000000	-69.91219302
3.86000000	-69.91736632
3.88000000	-69.92243285
3.90000000	-69.92739468
3.92000000	-69.93225386
3.94000000	-69.93701239
3.96000000	-69.94167221
3.98000000	-69.94623526
4.00000000	-69.95070341
4.02000000	-69.95507852
4.04000000	-69.95936240
4.06000000	-69.96355682
4.08000000	-69.96766353
4.10000000	-69.97168423
4.12000000	-69.97562061
4.14000000	-69.97947431
4.16000000	-69.98324693
4.18000000	-69.98694007
4.20000000	-69.99055527
4.22000000	-69.99409405
4.24000000	-69.99755790
4.26000000	-70.00094829
4.28000000	-70.00426664
4.30000000	-70.00751433
4.32000000	-70.01069271
4.34000000	-70.01380311
4.36000000	-70.01684683
4.38000000	-70.01982517
4.40000000	-70.02273938
4.42000000	-70.02559071
4.44000000	-70.02838038
4.46000000	-70.03110958
4.48000000	-70.03377948
4.50000000	-70.03639125
4.52000000	-70.03894602
4.54000000	-70.04144489
4.56000000	-70.04388897
4.58000000	-70.04627931
4.60000000	-70.04861697
4.62000000	-70.05090299
4.64000000	-70.05313837
4.66000000	-70.05532411
4.68000000	-70.05746117
4.70000000	-70.05955053
4.72000000	-70.06159310
4.74000000	-70.06358982
4.76000000	-70.06554158
4.78000000	-70.06744927
4.80000000	-70.06931376
4.82000000	-70.07113589
4.84000000	-70.07291650
4.86000000	-70.07465641
4.88000000	-70.07635642
4.90000000	-70.07801731
4.92000000	-70.07963987
4.94000000	-70.08122484
4.96000000	-70.08277296
4.98000000	-70.08428497
5.00000000	-70.08576158
5.02000000	-70.08720348
5.04000000	-70.08861137
5.06000000	-70.08998591
5.08000000	-70.09132777
5.10000000	-70.09263759
5.12000000	-70.09391600
5.14000000	-70.09516363
5.16000000	-70.09638109
5.18000000	-70.09756897
5.20000000	-70.09872786
5.22000000	-70.09985834
5.24000000	-70.10096096
5.26000000	-70.10203629
5.28000000	-70.10308485
5.30000000	-70.10410719
5.32000000	-70.10510383
5.34000000	-70.10607527
5.36000000	-70.10702201
5.38000000	-70.10794455
5.40000000	-70.10884336
5.42000000	-70.10971892
5.44000000	-70.11057170
5.46000000	-70.11140214
5.48000000	-70.11221068
5.50000000	-70.11299777
5.52000000	-70.11376384
5.54000000	-70.11450929
5.56000000	-70.11523455
5.58000000	-70.11594001
5.60000000	-70.11662607
5.62000000	-70.11729312
5.64000000	-70.11794154
5.66000000	-70.11857170
5.68000000	-70.11918396
5.70000000	-70.11977868
5.72000000	-70.12035621
5.74000000	-70.12091690
5.76000000	-70.12146109
5.78000000	-70.12198910
5.80000000	-70.12250126
5.82000000	-70.12299788
5.84000000	-70.12347928
5.86000000	-70.12394577
5.88000000	-70.12439764
5.90000000	-70.12483519
5.92000000	-70.12525870
5.94000000	-70.12566846
5.96000000	-70.12606474
5.98000000	-70.12644782
6.00000000	-70.12681796
6.02000000	-70.12717542
6.04000000	-70.12752047
6.06000000	-70.12785333
6.08000000	-70.12817428
6.10000000	-70.12848354
6.12000000	-70.12878135
6.14000000	-70.12906795
6.16000000	-70.12934355
6.18000000	-70.12960839
6.20000000	-70.12986268
6.22000000	-70.13010664
6.24000000	-70.13034048
6.26000000	-70.13056439
6.28000000	-70.13077859
6.30000000	-70.13098327
6.32000000	-70.13117862
6.34000000	-70.13136484
6.36000000	-70.13154212
6.38000000	-70.13171062
6.40000000	-70.13187054
6.42000000	-70.13202205
6.44000000	-70.13216532
6.46000000	-70.13230052
6.48000000	-70.13242782
6.50000000	-70.13254737
6.52000000	-70.13265935
6.54000000	-70.13276389
6.56000000	-70.13286116
6.58000000	-70.13295131
6.60000000	-70.13303448
6.62000000	-70.13311082
6.64000000	-70.13318047
6.66000000	-70.13324357
6.68000000	-70.13330025
6.70000000	-70.13335064
6.72000000	-70.13339488
6.74000000	-70.13343310
6.76000000	-70.13346542
6.78000000	-70.13349196
6.80000000	-70.13351284
6.82000000	-70.13352819
6.84000000	-70.13353811
6.86000000	-70.13354273
6.88000000	-70.13354215
6.90000000	-70.13353649
6.92000000	-70.13352584
6.94000000	-70.13351032
6.96000000	-70.13349002
6.98000000	-70.13346506
7.00000000	-70.13343552
7.02000000	-70.13340151
7.04000000	-70.13336312
7.06000000	-70.13332044
7.08000000	-70.13327356
7.10000000	-70.13322258
7.12000000	-70.13316758
7.14000000	-70.13310865
7.16000000	-70.13304587
7.18000000	-70.13297933
7.20000000	-70.13290910
7.22000000	-70.13283527
7.24000000	-70.13275792
7.26000000	-70.13267711
7.28000000	-70.13259293
7.30000000	-70.13250545
7.32000000	-70.13241474
7.34000000	-70.13232087
7.36000000	-70.13222391
7.38000000	-70.13212393
7.40000000	-70.13202100
7.42000000	-70.13191518
7.44000000	-70.13180653
7.46000000	-70.13169512
7.48000000	-70.13158101
7.50000000	-70.13146426
7.52000000	-70.13134493
7.54000000	-70.13122307
7.56000000	-70.13109874
7.58000000	-70.13097201
7.60000000	-70.13084291
7.62000000	-70.13071152
7.64000000	-70.13057787
7.66000000	-70.13044202
7.68000000	-70.13030403
7.70000000	-70.13016393
7.72000000	-70.13002178
7.74000000	-70.12987763
7.76000000	-70.12973152
7.78000000	-70.12958350
7.80000000	-70.12943361
7.82000000	-70.12928190
7.84000000	-70.12912841
7.86000000	-70.12897318
7.88000000	-70.12881626
7.90000000	-70.12865767
7.92000000	-70.12849747
7.94000000	-70.12833570
7.96000000	-70.12817238
7.98000000	-70.12800756
8.00000000	-70.12784128
8.02000000	-70.12767356
8.04000000	-70.12750445
8.06000000	-70.12733398
8.08000000	-70.12716219
8.10000000	-70.12698910
8.12000000	-70.12681475
8.14000000	-70.12663917
8.16000000	-70.12646239
8.18000000	-70.12628445
8.20000000	-70.12610537
8.22000000	-70.12592518
8.24000000	-70.12574391
8.26000000	-70.12556159
8.28000000	-70.12537825
8.30000000	-70.12519391
8.32000000	-70.12500861
8.34000000	-70.12482236
8.36000000	-70.12463519
8.38000000	-70.12444713
8.40000000	-70.12425820
8.42000000	-70.12406843
8.44000000	-70.12387783
8.46000000	-70.12368644
8.48000000	-70.12349428
8.50000000	-70.12330136
8.52000000	-70.12310771
8.54000000	-70.12291335
8.56000000	-70.12271830
8.58000000	-70.12252258
8.60000000	-70.12232622
8.62000000	-70.12212922
8.64000000	-70.12193162
8.66000000	-70.12173343
8.68000000	-70.12153466
8.70000000	-70.12133534
8.72000000	-70.12113548
8.74000000	-70.12093511
8.76000000	-70.12073423
8.78000000	-70.12053287
8.80000000	-70.12033104
8.82000000	-70.12012876
8.84000000	-70.11992604
8.86000000	-70.11972289
8.88000000	-70.11951934
8.90000000	-70.11931540
8.92000000	-70.11911109
8.94000000	-70.11890641
8.96000000	-70.11870138
8.98000000	-70.11849601
9.00000000	-70.11829032
9.02000000	-70.11808433
9.04000000	-70.11787803
9.06000000	-70.11767146
9.08000000	-70.11746461
9.10000000	-70.11725750
9.12000000	-70.11705014
9.14000000	-70.11684255
9.16000000	-70.11663474
9.18000000	-70.11642671
9.20000000	-70.11621847
9.22000000	-70.11601005
9.24000000	-70.11580144
9.26000000	-70.11559266
9.28000000	-70.11538372
9.30000000	-70.11517463
9.32000000	-70.11496540
9.34000000	-70.11475603
9.36000000	-70.11454654
9.38000000	-70.11433693
9.40000000	-70.11412722
9.42000000	-70.11391742
9.44000000	-70.11370752
9.46000000	-70.11349754
9.48000000	-70.11328749
9.50000000	-70.11307738
9.52000000	-70.11286721
9.54000000	-70.11265699
9.56000000	-70.11244673
9.58000000	-70.11223644
9.60000000	-70.11202612
9.62000000	-70.11181577
9.64000000	-70.11160542
9.66000000	-70.11139506
9.68000000	-70.11118470
9.70000000	-70.11097434
9.72000000	-70.11076400
9.74000000	-70.11055368
9.76000000	-70.11034338
9.78000000	-70.11013312
9.80000000	-70.10992289
9.82000000	-70.10971270
9.84000000	-70.10950256
9.86000000	-70.10929247
9.88000000	-70.10908245
9.90000000	-70.10887248
9.92000000	-70.10866259
9.94000000	-70.10845277
9.96000000	-70.10824303
9.98000000	-70.10803337
10.00000000	-70.10782380
10.02000000	-70.10761432
10.04000000	-70.10740494
10.06000000	-70.10719566
10.08000000	-70.10698649
10.10000000	-70.10677742
10.12000000	-70.10656847
10.14000000	-70.10635964
10.16000000	-70.10615093
10.18000000	-70.10594235
10.20000000	-70.10573390
10.22000000	-70.10552557
10.24000000	-70.10531739
10.26000000	-70.10510934
10.28000000	-70.10490144
10.30000000	-70.10469369
10.32000000	-70.10448608
10.34000000	-70.10427863
10.36000000	-70.10407134
10.38000000	-70.10386420
10.40000000	-70.10365723
10.42000000	-70.10345042
10.44000000	-70.10324378
10.46000000	-70.10303731
10.48000000	-70.10283102
10.50000000	-70.10262490
10.52000000	-70.10241896
10.54000000	-70.10221320
10.56000000	-70.10200762
10.58000000	-70.10180223
10.60000000	-70.10159703
10.62000000	-70.10139202
10.64000000	-70.10118720
10.66000000	-70.10098258
10.68000000	-70.10077815
10.70000000	-70.10057393
10.72000000	-70.10036990
10.74000000	-70.10016608
10.76000000	-70.09996247
10.78000000	-70.09975906
10.80000000	-70.09955586
10.82000000	-70.09935287
10.84000000	-70.09915010
10.86000000	-70.09894753
10.88000000	-70.09874519
10.90000000	-70.09854306
10.92000000	-70.09834115
10.94000000	-70.09813946
10.96000000	-70.09793800
10.98000000	-70.09773675
11.00000000	-70.09753573
11.02000000	-70.09733494
11.04000000	-70.09713438
11.06000000	-70.09693404
11.08000000	-70.09673394
11.10000000	-70.09653407
11.12000000	-70.09633443
11.14000000	-70.09613502
11.16000000	-70.09593585
11.18000000	-70.09573691
11.20000000	-70.09553821
11.22000000	-70.09533975
11.24000000	-70.09514153
11.26000000	-70.09494355
11.28000000	-70.09474581
11.30000000	-70.09454832
11.32000000	-70.09435106
11.34000000	-70.09415405
11.36000000	-70.09395729
11.38000000	-70.09376077
11.40000000	-70.09356449
11.42000000	-70.09336846
11.44000000	-70.09317269
11.46000000	-70.09297716
11.48000000	-70.09278187
11.50000000	-70.09258684
11.52000000	-70.09239206
11.54000000	-70.09219753
11.56000000	-70.09200326
11.58000000	-70.09180923
11.60000000	-70.09161546
11.62000000	-70.09142194
11.64000000	-70.09122868
11.66000000	-70.09103567
11.68000000	-70.09084291
11.70000000	-70.09065041
11.72000000	-70.09045817
11.74000000	-70.09026618
11.76000000	-70.09007445
11.78000000	-70.08988298
11.80000000	-70.08969177
11.82000000	-70.08950081
11.84000000	-70.08931011
11.86000000	-70.08911967
11.88000000	-70.08892949
11.90000000	-70.08873956
11.92000000	-70.08854990
11.94000000	-70.08836050
11.96000000	-70.08817136
11.98000000	-70.08798247
12.00000000	-70.08779385
12.02000000	-70.08760549
12.04000000	-70.08741739
12.06000000	-70.08722955
12.08000000	-70.08704197
12.10000000	-70.08685466
12.12000000	-70.08666760
12.14000000	-70.08648081
12.16000000	-70.08629428
12.18000000	-70.08610801
12.20000000	-70.08592200
12.22000000	-70.08573625
12.24000000	-70.08555077
12.26000000	-70.08536555
12.28000000	-70.08518059
12.30000000	-70.08499590
12.32000000	-70.08481146
12.34000000	-70.08462729
12.36000000	-70.08444338
12.38000000	-70.08425974
12.40000000	-70.08407636
12.42000000	-70.08389324
12.44000000	-70.08371038
12.46000000	-70.08352778
12.48000000	-70.08334545
12.50000000	-70.08316338
12.52000000	-70.08298157
12.54000000	-70.08280003
12.56000000	-70.08261874
12.58000000	-70.08243772
12.60000000	-70.08225696
12.62000000	-70.08207647
12.64000000	-70.08189623
12.66000000	-70.08171626
12.68000000	-70.08153655
12.70000000	-70.08135710
12.72000000	-70.08117791
12.74000000	-70.08099898
12.76000000	-70.08082032
12.78000000	-70.08064191
12.80000000	-70.08046377
12.82000000	-70.08028589
12.84000000	-70.08010827
12.86000000	-70.07993091
12.88000000	-70.07975381
12.90000000	-70.07957697
12.92000000	-70.07940039
12.94000000	-70.07922407
12.96000000	-70.07904800
12.98000000	-70.07887220
13.00000000	-70.07869666
13.02000000	-70.07852138
13.04000000	-70.07834636
13.06000000	-70.07817159
13.08000000	-70.07799708
13.10000000	-70.07782284
13.12000000	-70.07764885
13.14000000	-70.07747511
13.16000000	-70.07730164
13.18000000	-70.07712842
13.20000000	-70.07695546
13.22000000	-70.07678276
13.24000000	-70.07661031
13.26000000	-70.07643812
13.28000000	-70.07626619
13.30000000	-70.07609451
13.32000000	-70.07592309
13.34000000	-70.07575192
13.36000000	-70.07558101
13.38000000	-70.07541035
13.40000000	-70.07523995
13.42000000	-70.07506980
13.44000000	-70.07489991
13.46000000	-70.07473027
13.48000000	-70.07456088
13.50000000	-70.07439175
13.52000000	-70.07422287
13.54000000	-70.07405424
13.56000000	-70.07388586
13.58000000	-70.07371774
13.60000000	-70.07354987
13.62000000	-70.07338225
13.64000000	-70.07321488
13.66000000	-70.07304776
13.68000000	-70.07288090
13.70000000	-70.07271428
13.72000000	-70.07254791
13.74000000	-70.07238180
13.76000000	-70.07221593
13.78000000	-70.07205031
13.80000000	-70.07188494
13.82000000	-70.07171982
13.84000000	-70.07155495
13.86000000	-70.07139032
13.88000000	-70.07122594
13.90000000	-70.07106181
13.92000000	-70.07089793
13.94000000	-70.07073429
13.96000000	-70.07057090
13.98000000	-70.07040775
14.00000000	-70.07024485
14.02000000	-70.07008220
14.04000000	-70.06991979
14.06000000	-70.06975763
14.08000000	-70.06959571
14.10000000	-70.06943403
14.12000000	-70.06927260
14.14000000	-70.06911141
14.16000000	-70.06895046
14.18000000	-70.06878976
14.20000000	-70.06862929
14.22000000	-70.06846907
14.24000000	-70.06830909
14.26000000	-70.06814936
14.28000000	-70.06798986
14.30000000	-70.06783060
14.32000000	-70.06767159
14.34000000	-70.06751281
14.36000000	-70.06735428
14.38000000	-70.06719598
14.40000000	-70.06703792
14.42000000	-70.06688010
14.44000000	-70.06672252
14.46000000	-70.06656518
14.48000000	-70.06640807
14.50000000	-70.06625120
14.52000000	-70.06609457
14.54000000	-70.06593817
14.56000000	-70.06578201
14.58000000	-70.06562609
14.60000000	-70.06547040
14.62000000	-70.06531494
14.64000000	-70.06515972
14.66000000	-70.06500474
14.68000000	-70.06484998
14.70000000	-70.06469547
14.72000000	-70.06454118
14.74000000	-70.06438713
14.76000000	-70.06423331
14.78000000	-70.06407972
14.80000000	-70.06392637
14.82000000	-70.06377325
14.84000000	-70.06362035
14.86000000	-70.06346769
14.88000000	-70.06331526
14.90000000	-70.06316306
14.92000000	-70.06301109
14.94000000	-70.06285934
14.96000000	-70.06270783
14.98000000	-70.06255655
15.00000000	-70.06240549
15.02000000	-70.06225466
15.04000000	-70.06210406
15.06000000	-70.06195369
15.08000000	-70.06180354
15.10000000	-70.06165362
15.12000000	-70.06150392
15.14000000	-70.06135446
15.16000000	-70.06120521
15.18000000	-70.06105619
15.20000000	-70.06090740
15.22000000	-70.06075883
15.24000000	-70.06061049
15.26000000	-70.06046237
15.28000000	-70.06031447
15.30000000	-70.06016679
15.32000000	-70.06001934
15.34000000	-70.05987211
15.36000000	-70.05972510
15.38000000	-70.05957832
15.40000000	-70.05943175
15.42000000	-70.05928541
15.44000000	-70.05913928
15.46000000	-70.05899338
15.48000000	-70.05884769
15.50000000	-70.05870223
15.52000000	-70.05855698
15.54000000	-70.05841196
15.56000000	-70.05826715
15.58000000	-70.05812256
15.60000000	-70.05797819
15.62000000	-70.05783403
15.64000000	-70.05769009
15.66000000	-70.05754637
15.68000000	-70.05740287
15.70000000	-70.05725958
15.72000000	-70.05711650
15.74000000	-70.05697364
15.76000000	-70.05683100
15.78000000	-70.05668857
15.80000000	-70.05654635
15.82000000	-70.05640435
15.84000000	-70.05626257
15.86000000	-70.05612099
15.88000000	-70.05597963
15.90000000	-70.05583848
15.92000000	-70.05569754
15.94000000	-70.05555682
15.96000000	-70.05541630
15.98000000	-70.05527600
16.00000000	-70.05513591
16.02000000	-70.05499603
16.04000000	-70.05485635
16.06000000	-70.05471689
16.08000000	-70.05457764
16.10000000	-70.05443860
16.12000000	-70.05429976
16.14000000	-70.05416113
16.16000000	-70.05402272
16.18000000	-70.05388450
16.20000000	-70.05374650
16.22000000	-70.05360870
16.24000000	-70.05347111
16.26000000	-70.05333373
16.28000000	-70.05319655
16.30000000	-70.05305958
16.32000000	-70.05292281
16.34000000	-70.05278625
16.36000000	-70.05264989
16.38000000	-70.05251374
16.40000000	-70.05237779
16.42000000	-70.05224205
16.44000000	-70.05210650
16.46000000	-70.05197116
16.48000000	-70.05183603
16.50000000	-70.05170109
16.52000000	-70.05156636
16.54000000	-70.05143183
16.56000000	-70.05129750
16.58000000	-70.05116337
16.60000000	-70.05102944
16.62000000	-70.05089571
16.64000000	-70.05076219
16.66000000	-70.05062886
16.68000000	-70.05049573
16.70000000	-70.05036280
16.72000000	-70.05023007
16.74000000	-70.05009753
16.76000000	-70.04996520
16.78000000	-70.04983306
16.80000000	-70.04970112
16.82000000	-70.04956938
16.84000000	-70.04943783
16.86000000	-70.04930648
16.88000000	-70.04917532
16.90000000	-70.04904437
16.92000000	-70.04891360
16.94000000	-70.04878303
16.96000000	-70.04865266
16.98000000	-70.04852248
17.00000000	-70.04839250
17.02000000	-70.04826271
17.04000000	-70.04813311
17.06000000	-70.04800370
17.08000000	-70.04787449
17.10000000	-70.04774547
17.12000000	-70.04761664
17.14000000	-70.04748801
17.16000000	-70.04735957
17.18000000	-70.04723131
17.20000000	-70.04710325
17.22000000	-70.04697538
17.24000000	-70.04684770
17.26000000	-70.04672021
17.28000000	-70.04659291
17.30000000	-70.04646579
17.32000000	-70.04633887
17.34000000	-70.04621214
17.36000000	-70.04608559
17.38000000	-70.04595923
17.40000000	-70.04583306
17.42000000	-70.04570708
17.44000000	-70.04558128
17.46000000	-70.04545567
17.48000000	-70.04533025
17.50000000	-70.04520502
17.52000000	-70.04507997
17.54000000	-70.04495510
17.56000000	-70.04483042
17.58000000	-70.04470593
17.60000000	-70.04458162
17.62000000	-70.04445749
17.64000000	-70.04433355
17.66000000	-70.04420979
17.68000000	-70.04408622
17.70000000	-70.04396283
17.72000000	-70.04383962
17.74000000	-70.04371660
17.76000000	-70.04359375
17.78000000	-70.04347109
17.80000000	-70.04334861
17.82000000	-70.04322631
17.84000000	-70.04310419
17.86000000	-70.04298226
17.88000000	-70.04286050
17.90000000	-70.04273893
17.92000000	-70.04261753
17.94000000	-70.04249631
17.96000000	-70.04237528
17.98000000	-70.04225442
18.00000000	-70.04213374
18.02000000	-70.04201324
18.04000000	-70.04189291
18.06000000	-70.04177277
18.08000000	-70.04165280
18.10000000	-70.04153301
18.12000000	-70.04141339
18.14000000	-70.04129395
18.16000000	-70.04117469
18.18000000	-70.04105561
18.20000000	-70.04093670
18.22000000	-70.04081796
18.24000000	-70.04069941
18.26000000	-70.04058102
18.28000000	-70.04046281
18.30000000	-70.04034478
18.32000000	-70.04022691
18.34000000	-70.04010923
18.36000000	-70.03999171
18.38000000	-70.03987437
18.40000000	-70.03975720
18.42000000	-70.03964021
18.44000000	-70.03952338
18.46000000	-70.03940673
18.48000000	-70.03929025
18.50000000	-70.03917394
18.52000000	-70.03905781
18.54000000	-70.03894184
18.56000000	-70.03882604
18.58000000	-70.03871042
18.60000000	-70.03859496
18.62000000	-70.03847968
18.64000000	-70.03836456
18.66000000	-70.03824961
18.68000000	-70.03813484
18.70000000	-70.03802023
18.72000000	-70.03790578
18.74000000	-70.03779151
18.76000000	-70.03767741
18.78000000	-70.03756347
18.80000000	-70.03744970
18.82000000	-70.03733609
18.84000000	-70.03722266
18.86000000	-70.03710938
18.88000000	-70.03699628
18.90000000	-70.03688334
18.92000000	-70.03677057
18.94000000	-70.03665796
18.96000000	-70.03654552
18.98000000	-70.03643324
19.00000000	-70.03632112
19.02000000	-70.03620918
19.04000000	-70.03609739
19.06000000	-70.03598577
19.08000000	-70.03587431
19.10000000	-70.03576301
19.12000000	-70.03565188
19.14000000	-70.03554091
19.16000000	-70.03543010
19.18000000	-70.03531946
19.20000000	-70.03520898
19.22000000	-70.03509865
19.24000000	-70.03498849
19.26000000	-70.03487849
19.28000000	-70.03476865
19.30000000	-70.03465898
19.32000000	-70.03454946
19.34000000	-70.03444010
19.36000000	-70.03433090
19.38000000	-70.03422186
19.40000000	-70.03411298
19.42000000	-70.03400426
19.44000000	-70.03389570
19.46000000	-70.03378729
19.48000000	-70.03367905
19.50000000	-70.03357096
19.52000000	-70.03346303
19.54000000	-70.03335525
19.56000000	-70.03324764
19.58000000	-70.03314018
19.60000000	-70.03303288
19.62000000	-70.03292573
19.64000000	-70.03281874
19.66000000	-70.03271191
19.68000000	-70.03260523
19.70000000	-70.03249870
19.72000000	-70.03239233
19.74000000	-70.03228612
19.76000000	-70.03218006
19.78000000	-70.03207416
19.80000000	-70.03196841
19.82000000	-70.03186281
19.84000000	-70.03175737
19.86000000	-70.03165208
19.88000000	-70.03154694
19.90000000	-70.03144195
19.92000000	-70.03133712
19.94000000	-70.03123244
19.96000000	-70.03112791
19.98000000	-70.03102354
20.00000000	-70.03091931
20.02000000	-70.03081524
20.04000000	-70.03071132
20.06000000	-70.03060755
20.08000000	-70.03050393
20.10000000	-70.03040046
20.12000000	-70.03029714
20.14000000	-70.03019397
20.16000000	-70.03009095
20.18000000	-70.02998808
20.20000000	-70.02988535
20.22000000	-70.02978278
20.24000000	-70.02968035
20.26000000	-70.02957808
20.28000000	-70.02947595
20.30000000	-70.02937397
20.32000000	-70.02927214
20.34000000	-70.02917045
20.36000000	-70.02906891
20.38000000	-70.02896752
20.40000000	-70.02886628
20.42000000	-70.02876518
20.44000000	-70.02866423
20.46000000	-70.02856342
20.48000000	-70.02846276
20.50000000	-70.02836224
20.52000000	-70.02826187
20.54000000	-70.02816165
20.56000000	-70.02806157
20.58000000	-70.02796163
20.60000000	-70.02786184
20.62000000	-70.02776220
20.64000000	-70.02766269
20.66000000	-70.02756333
20.68000000	-70.02746412
20.70000000	-70.02736505
20.72000000	-70.02726612
20.74000000	-70.02716733
20.76000000	-70.02706868
20.78000000	-70.02697018
20.80000000	-70.02687182
20.82000000	-70.02677360
20.84000000	-70.02667552
20.86000000	-70.02657759
20.88000000	-70.02647979
20.90000000	-70.02638214
20.92000000	-70.02628463
20.94000000	-70.02618725
20.96000000	-70.02609002
20.98000000	-70.02599293
21.00000000	-70.02589597
21.02000000	-70.02579916
21.04000000	-70.02570248
21.06000000	-70.02560595
21.08000000	-70.02550955
21.10000000	-70.02541329
21.12000000	-70.02531717
21.14000000	-70.02522119
21.16000000	-70.02512535
21.18000000	-70.02502964
21.20000000	-70.02493407
21.22000000	-70.02483864
21.24000000	-70.02474335
21.26000000	-70.02464819
21.28000000	-70.02455317
21.30000000	-70.02445829
21.32000000	-70.02436354
21.34000000	-70.02426893
21.36000000	-70.02417445
21.38000000	-70.02408011
21.40000000	-70.02398590
21.42000000	-70.02389183
21.44000000	-70.02379789
21.46000000	-70.02370409
21.48000000	-70.02361043
21.50000000	-70.02351689
